Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip
10001985,42387,Yellow Cab,CHICAGO IL,40.12,873.26,558.4704
10001986,42386,Yellow Cab,CHICAGO IL,33.66,718.42,480.6648
10001987,42384,Yellow Cab,CHICAGO IL,38.4,835.82,511.488
10001988,42378,Yellow Cab,CHICAGO IL,21.56,520.49,310.464
10001989,42385,Yellow Cab,CHICAGO IL,19.8,405.87,268.488
10001990,42385,Yellow Cab,CHICAGO IL,3.84,79.52,48.8448
10001991,42382,Yellow Cab,CHICAGO IL,40.8,905.31,514.08
10001992,42382,Yellow Cab,CHICAGO IL,40.68,894.05,493.0416
10001993,42383,Yellow Cab,CHICAGO IL,41.3,802.94,555.072
10001994,42379,Yellow Cab,CHICAGO IL,44,1002.34,612.48
10001995,42384,Yellow Cab,CHICAGO IL,37.4,727.12,448.8
10001996,42379,Yellow Cab,CHICAGO IL,10.89,287.2,147.6684
10001997,42384,Yellow Cab,CHICAGO IL,16.16,307.35,221.0688
10001998,42381,Yellow Cab,CHICAGO IL,17.76,360.3,245.088
10001999,42383,Yellow Cab,CHICAGO IL,18.36,426.79,255.5712
10002000,42378,Yellow Cab,CHICAGO IL,5.8,130.8,78.648
10002001,42378,Yellow Cab,CHICAGO IL,25.52,663.12,327.6768
10002002,42386,Yellow Cab,CHICAGO IL,26.25,576.91,337.05
10002003,42382,Yellow Cab,CHICAGO IL,34.24,759.75,427.3152
10002004,42378,Yellow Cab,CHICAGO IL,1.9,42.27,25.308
10002005,42378,Yellow Cab,CHICAGO IL,26.52,641.46,353.2464
10002006,42386,Yellow Cab,CHICAGO IL,39.27,771.77,490.0896
10002007,42379,Yellow Cab,CHICAGO IL,15.34,413.41,198.8064
10002008,42383,Yellow Cab,CHICAGO IL,7.68,155.8,99.5328
10002009,42383,Yellow Cab,DALLAS TX,3.88,99.51,54.4752
10002010,42387,Yellow Cab,DALLAS TX,30.69,732.04,438.2532
10002011,42378,Yellow Cab,DALLAS TX,26.26,725.18,343.4808
10002012,42379,Yellow Cab,DALLAS TX,36.72,1158.89,528.768
10002013,42379,Yellow Cab,DALLAS TX,19.2,512.93,258.048
10002014,42383,Yellow Cab,DALLAS TX,37.05,1045.29,502.398
10002015,42384,Yellow Cab,DALLAS TX,32.7,880.63,455.184
10002016,42387,Yellow Cab,DALLAS TX,17.4,415.04,215.064
10002017,42383,Yellow Cab,DALLAS TX,8,215.44,104.64
10002018,42383,Yellow Cab,DALLAS TX,33.66,776.99,472.5864
10002019,42386,Yellow Cab,DALLAS TX,10.2,261.61,139.536
10002020,42378,Yellow Cab,DALLAS TX,39.2,1150.79,545.664
10002021,42379,Yellow Cab,DALLAS TX,7.14,232.94,95.1048
10002022,42381,Yellow Cab,DALLAS TX,8.56,210.77,109.9104
10002023,42386,Yellow Cab,DALLAS TX,47.6,1184.23,611.184
10002024,42378,Yellow Cab,DALLAS TX,42.8,1273.38,559.824
10002025,42385,Yellow Cab,DENVER CO,41.81,1156.93,592.0296
10002026,42378,Yellow Cab,DENVER CO,8.19,244.24,109.0908
10002027,42383,Yellow Cab,DENVER CO,14.43,369.16,199.134
10002028,42378,Yellow Cab,DENVER CO,26.88,715.17,364.4928
10002029,42379,Yellow Cab,DENVER CO,24.72,669.45,311.472
10002030,42386,Yellow Cab,DENVER CO,11.1,315.84,133.2
10002031,42379,Yellow Cab,DENVER CO,24.48,766.22,314.3232
10002032,42387,Yellow Cab,DENVER CO,2.12,57.56,25.9488
10002033,42385,Yellow Cab,LOS ANGELES CA,23,596.1,314.64
10002034,42378,Yellow Cab,LOS ANGELES CA,42.9,1211.31,592.02
10002035,42382,Yellow Cab,LOS ANGELES CA,27.55,727.25,373.578
10002036,42383,Yellow Cab,LOS ANGELES CA,18,431.96,246.24
10002037,42385,Yellow Cab,LOS ANGELES CA,28.71,737.2,344.52
10002038,42386,Yellow Cab,LOS ANGELES CA,35.7,942.39,449.82
10002039,42384,Yellow Cab,LOS ANGELES CA,29.96,762.11,420.6384
10002040,42386,Yellow Cab,LOS ANGELES CA,15.84,372.52,191.9808
10002041,42379,Yellow Cab,LOS ANGELES CA,11.4,311,155.952
10002042,42381,Yellow Cab,LOS ANGELES CA,26.46,596.88,339.7464
10002043,42383,Yellow Cab,LOS ANGELES CA,5.2,131.03,66.144
10002044,42379,Yellow Cab,LOS ANGELES CA,46.8,1216.31,567.216
10002045,42381,Yellow Cab,LOS ANGELES CA,17.51,428.61,241.638
10002046,42384,Yellow Cab,LOS ANGELES CA,39.6,921.8,484.704
10002047,42386,Yellow Cab,LOS ANGELES CA,28.5,704.45,410.4
10002048,42379,Yellow Cab,LOS ANGELES CA,2.32,63.6,32.8512
10002049,42382,Yellow Cab,LOS ANGELES CA,29.68,762.11,377.5296
10002050,42382,Yellow Cab,LOS ANGELES CA,28.34,659.69,346.8816
10002051,42387,Yellow Cab,LOS ANGELES CA,3.15,71.81,40.824
10002052,42379,Yellow Cab,LOS ANGELES CA,9.2,286.57,117.024
10002053,42381,Yellow Cab,LOS ANGELES CA,13.44,335.43,174.1824
10002054,42378,Yellow Cab,LOS ANGELES CA,19.95,557.27,253.764
10002055,42383,Yellow Cab,LOS ANGELES CA,13.91,363.85,176.9352
10002056,42384,Yellow Cab,LOS ANGELES CA,31.8,770.76,450.288
10002057,42382,Yellow Cab,LOS ANGELES CA,27,667.38,343.44
10002058,42379,Yellow Cab,LOS ANGELES CA,25.99,693.24,361.7808
10002059,42382,Yellow Cab,LOS ANGELES CA,41.6,908.46,579.072
10002060,42383,Yellow Cab,LOS ANGELES CA,46.8,1100.63,606.528
10002061,42383,Yellow Cab,LOS ANGELES CA,4.24,104.8,50.88
10002062,42378,Yellow Cab,LOS ANGELES CA,17,474.87,242.76
10002063,42386,Yellow Cab,LOS ANGELES CA,24.99,647.68,335.8656
10002064,42385,Yellow Cab,LOS ANGELES CA,37.8,916.19,526.176
10002065,42384,Yellow Cab,LOS ANGELES CA,25.08,625.94,325.0368
10002066,42379,Yellow Cab,LOS ANGELES CA,35.89,1010.28,439.2936
10002067,42382,Yellow Cab,LOS ANGELES CA,14.3,343.17,205.92
10002068,42378,Yellow Cab,LOS ANGELES CA,6.9,171.21,91.08
10002069,42379,Yellow Cab,LOS ANGELES CA,43.32,1360.81,535.4352
10002070,42382,Yellow Cab,LOS ANGELES CA,39.24,894.59,508.5504
10002071,42384,Yellow Cab,LOS ANGELES CA,37.62,857.66,496.584
10002072,42381,Yellow Cab,LOS ANGELES CA,46.41,1035.78,562.4892
10002073,42382,Yellow Cab,LOS ANGELES CA,26.45,647.44,355.488
10002074,42382,Yellow Cab,LOS ANGELES CA,31.32,789.19,420.9408
10002075,42387,Yellow Cab,LOS ANGELES CA,32.01,714.4,434.0556
10002076,42385,Yellow Cab,LOS ANGELES CA,16.8,391.07,215.712
10002077,42379,Yellow Cab,LOS ANGELES CA,16.8,428.96,227.808
10002078,42383,Yellow Cab,LOS ANGELES CA,22,580.75,300.96
10002079,42385,Yellow Cab,LOS ANGELES CA,11.66,271.42,148.3152
10002080,42379,Yellow Cab,LOS ANGELES CA,5.5,166.78,66.66
10002081,42385,Yellow Cab,LOS ANGELES CA,19.95,440.46,275.31
10002082,42383,Yellow Cab,LOS ANGELES CA,6.86,169.56,88.0824
10002083,42385,Yellow Cab,LOS ANGELES CA,17.28,393.95,234.3168
10002084,42380,Yellow Cab,LOS ANGELES CA,20.37,513.28,283.5504
10002085,42386,Yellow Cab,LOS ANGELES CA,26.88,580.55,335.4624
10002086,42380,Yellow Cab,LOS ANGELES CA,41.81,943.15,501.72
10002087,42386,Yellow Cab,LOS ANGELES CA,32.48,849.6,424.8384
10002088,42379,Yellow Cab,LOS ANGELES CA,3.57,86.54,44.1252
10002089,42379,Yellow Cab,LOS ANGELES CA,30.45,830.7,412.902
10002090,42379,Yellow Cab,LOS ANGELES CA,22.47,682.13,304.6932
10002091,42379,Yellow Cab,LOS ANGELES CA,3.03,87.26,41.4504
10002092,42383,Yellow Cab,LOS ANGELES CA,36.04,942.72,514.6512
10002093,42379,Yellow Cab,LOS ANGELES CA,27.25,697.75,343.35
10002094,42382,Yellow Cab,LOS ANGELES CA,9.27,211.34,123.4764
10002095,42380,Yellow Cab,LOS ANGELES CA,3.88,88.46,50.2848
10002096,42378,Yellow Cab,LOS ANGELES CA,16.83,471.01,218.1168
10002097,42381,Yellow Cab,LOS ANGELES CA,3.21,71.64,46.224
10002098,42379,Yellow Cab,LOS ANGELES CA,33.04,948.29,400.4448
10002099,42378,Yellow Cab,LOS ANGELES CA,15.21,412.64,200.772
10002100,42378,Yellow Cab,LOS ANGELES CA,12.48,364.42,157.248
10002101,42382,Yellow Cab,LOS ANGELES CA,28.56,637.4,346.1472
10002102,42385,Yellow Cab,LOS ANGELES CA,31.32,826.77,432.216
10002103,42386,Yellow Cab,LOS ANGELES CA,41.81,1083.61,526.806
10002104,42384,Yellow Cab,LOS ANGELES CA,12.32,304.52,158.1888
10002105,42381,Yellow Cab,LOS ANGELES CA,18.36,471.44,220.32
10002106,42387,Yellow Cab,LOS ANGELES CA,14.16,366.99,188.6112
10002107,42378,Yellow Cab,LOS ANGELES CA,16.32,449.76,235.008
10002108,42379,Yellow Cab,LOS ANGELES CA,34.98,941.1,491.1192
10002109,42378,Yellow Cab,LOS ANGELES CA,27.44,861.98,329.28
10002110,42383,Yellow Cab,LOS ANGELES CA,12.54,303.94,150.48
10002111,42387,Yellow Cab,LOS ANGELES CA,37.74,941.9,534.3984
10002112,42381,Yellow Cab,LOS ANGELES CA,20.23,466.06,245.1876
10002113,42384,Yellow Cab,LOS ANGELES CA,35.7,771.05,479.808
10002114,42385,Yellow Cab,LOS ANGELES CA,19.08,439.56,258.7248
10002115,42378,Yellow Cab,LOS ANGELES CA,15.54,416,188.3448
10002116,42383,Yellow Cab,LOS ANGELES CA,30.16,752.72,365.5392
10002117,42379,Yellow Cab,LOS ANGELES CA,31,850.54,401.76
10002118,42378,Yellow Cab,LOS ANGELES CA,42.92,1297.78,520.1904
10002119,42385,Yellow Cab,LOS ANGELES CA,5.6,138.42,70.56
10002120,42383,Yellow Cab,LOS ANGELES CA,46.4,1146.9,668.16
10002121,42385,Yellow Cab,LOS ANGELES CA,7.08,183.5,101.952
10002122,42379,Yellow Cab,LOS ANGELES CA,26.46,647.17,361.9728
10002123,42378,Yellow Cab,LOS ANGELES CA,20.4,586.39,293.76
10002124,42387,Yellow Cab,LOS ANGELES CA,16.95,439.3,213.57
10002125,42385,Yellow Cab,LOS ANGELES CA,39.59,902.57,527.3388
10002126,42384,Yellow Cab,LOS ANGELES CA,15.36,339.12,217.4976
10002127,42379,Yellow Cab,LOS ANGELES CA,28.5,781.33,359.1
10002128,42386,Yellow Cab,MIAMI FL,37.83,796.26,458.4996
10002129,42378,Yellow Cab,MIAMI FL,42.92,1072.78,545.9424
10002130,42386,Yellow Cab,MIAMI FL,31.92,671.86,409.8528
10002131,42378,Yellow Cab,MIAMI FL,20.79,566.02,271.9332
10002132,42378,Yellow Cab,NASHVILLE TN,8.48,183.24,110.9184
10002133,42385,Yellow Cab,NASHVILLE TN,13.26,269.25,181.3968
10002134,42379,Yellow Cab,NEW YORK NY,16.5,475.02,207.9
10002135,42380,Yellow Cab,NEW YORK NY,21.06,567.39,285.5736
10002136,42378,Yellow Cab,NEW YORK NY,6.84,173.75,97.6752
10002137,42382,Yellow Cab,NEW YORK NY,23.98,658.37,342.4344
10002138,42379,Yellow Cab,NEW YORK NY,16.48,477.83,201.7152
10002139,42388,Yellow Cab,NEW YORK NY,22.8,643.52,325.584
10002140,42386,Yellow Cab,NEW YORK NY,36.96,881.96,483.4368
10002141,42386,Yellow Cab,NEW YORK NY,3.6,99.76,48.384
10002142,42378,Yellow Cab,NEW YORK NY,28,765.58,399.84
10002143,42383,Yellow Cab,NEW YORK NY,39.78,1051.33,539.4168
10002144,42378,Yellow Cab,NEW YORK NY,33.25,936.25,418.95
10002145,42382,Yellow Cab,NEW YORK NY,32.24,885.15,406.224
10002146,42384,Yellow Cab,NEW YORK NY,22.89,540.34,310.3884
10002147,42378,Yellow Cab,NEW YORK NY,40.66,1075,487.92
10002148,42383,Yellow Cab,NEW YORK NY,41.73,1081.45,535.8132
10002149,42385,Yellow Cab,NEW YORK NY,4.12,114.17,51.4176
10002150,42379,Yellow Cab,NEW YORK NY,28.28,858.57,403.8384
10002151,42385,Yellow Cab,NEW YORK NY,16.49,423.11,225.5832
10002152,42382,Yellow Cab,NEW YORK NY,21.85,504.58,267.444
10002153,42386,Yellow Cab,NEW YORK NY,18.72,489.94,231.3792
10002154,42384,Yellow Cab,NEW YORK NY,34.65,906.86,498.96
10002155,42387,Yellow Cab,NEW YORK NY,7.77,187.41,97.902
10002156,42378,Yellow Cab,NEW YORK NY,8.96,290.28,116.1216
10002157,42385,Yellow Cab,NEW YORK NY,29.29,729,351.48
10002158,42382,Yellow Cab,NEW YORK NY,5.76,144.84,82.2528
10002159,42378,Yellow Cab,NEW YORK NY,22.88,755.56,315.744
10002160,42388,Yellow Cab,NEW YORK NY,25.68,625.97,323.568
10002161,42379,Yellow Cab,NEW YORK NY,7.84,241.4,103.488
10002162,42383,Yellow Cab,NEW YORK NY,37.62,926.67,460.4688
10002163,42382,Yellow Cab,NEW YORK NY,23.76,573.07,299.376
10002164,42382,Yellow Cab,NEW YORK NY,4.24,113.15,58.512
10002165,42378,Yellow Cab,NEW YORK NY,28.8,915.59,411.264
10002166,42384,Yellow Cab,NEW YORK NY,35.7,970.98,488.376
10002167,42383,Yellow Cab,NEW YORK NY,14.4,384.27,181.44
10002168,42379,Yellow Cab,NEW YORK NY,38.08,1113.88,525.504
10002169,42379,Yellow Cab,NEW YORK NY,46.02,1435.17,563.2848
10002170,42381,Yellow Cab,NEW YORK NY,18.72,528.37,251.5968
10002171,42382,Yellow Cab,NEW YORK NY,26.4,731.58,323.136
10002172,42384,Yellow Cab,NEW YORK NY,11.55,278.58,139.986
10002173,42383,Yellow Cab,NEW YORK NY,9.7,233.96,126.876
10002174,42381,Yellow Cab,NEW YORK NY,15.08,402.41,190.008
10002175,42378,Yellow Cab,NEW YORK NY,17.55,553.21,246.402
10002176,42379,Yellow Cab,NEW YORK NY,35.52,1148.36,490.176
10002177,42383,Yellow Cab,NEW YORK NY,4.6,120.39,62.376
10002178,42385,Yellow Cab,NEW YORK NY,20.88,508.97,253.0656
10002179,42378,Yellow Cab,NEW YORK NY,22,689.25,298.32
10002180,42384,Yellow Cab,NEW YORK NY,7.76,197.12,101.5008
10002181,42378,Yellow Cab,NEW YORK NY,26.19,789.74,355.1364
10002182,42383,Yellow Cab,NEW YORK NY,21.56,497.88,261.3072
10002183,42382,Yellow Cab,NEW YORK NY,20.34,490.59,278.2512
10002184,42382,Yellow Cab,NEW YORK NY,29.29,676.39,421.776
10002185,42383,Yellow Cab,NEW YORK NY,22.05,560.12,301.644
10002186,42380,Yellow Cab,NEW YORK NY,8.32,222.02,104.832
10002187,42387,Yellow Cab,NEW YORK NY,13.52,357.31,186.576
10002188,42384,Yellow Cab,NEW YORK NY,1.94,53.26,27.936
10002189,42382,Yellow Cab,NEW YORK NY,3.33,91.42,45.1548
10002190,42385,Yellow Cab,NEW YORK NY,23.94,626.56,336.1176
10002191,42384,Yellow Cab,NEW YORK NY,21.12,596.11,301.5936
10002192,42384,Yellow Cab,NEW YORK NY,33.95,871.12,415.548
10002193,42379,Yellow Cab,NEW YORK NY,12.65,381.71,156.354
10002194,42386,Yellow Cab,NEW YORK NY,8.64,223.91,110.9376
10002195,42384,Yellow Cab,NEW YORK NY,37.12,961.98,472.1664
10002196,42384,Yellow Cab,NEW YORK NY,12.43,299.8,177.5004
10002197,42382,Yellow Cab,NEW YORK NY,15,369.49,180
10002198,42378,Yellow Cab,NEW YORK NY,3.8,105.59,54.72
10002199,42382,Yellow Cab,NEW YORK NY,15,384.88,190.8
10002200,42384,Yellow Cab,NEW YORK NY,12.12,286.11,157.0752
10002201,42383,Yellow Cab,NEW YORK NY,11.5,300.98,155.94
10002202,42379,Yellow Cab,NEW YORK NY,44.46,1296.85,608.2128
10002203,42379,Yellow Cab,NEW YORK NY,10.9,329.07,156.96
10002204,42383,Yellow Cab,NEW YORK NY,10.45,254.73,125.4
10002205,42383,Yellow Cab,NEW YORK NY,30.4,811.23,368.448
10002206,42379,Yellow Cab,NEW YORK NY,35.28,1021.11,474.1632
10002207,42385,Yellow Cab,NEW YORK NY,31.32,884,402.1488
10002208,42383,Yellow Cab,NEW YORK NY,10.78,282.13,144.8832
10002209,42381,Yellow Cab,NEW YORK NY,35.2,993.51,464.64
10002210,42387,Yellow Cab,NEW YORK NY,34.56,931.11,485.2224
10002211,42378,Yellow Cab,NEW YORK NY,28.42,782.82,385.3752
10002212,42382,Yellow Cab,NEW YORK NY,13.56,330.54,193.6368
10002213,42380,Yellow Cab,NEW YORK NY,27.04,638.31,389.376
10002214,42387,Yellow Cab,NEW YORK NY,21.42,599.08,257.04
10002215,42379,Yellow Cab,NEW YORK NY,8.88,267.77,116.1504
10002216,42379,Yellow Cab,NEW YORK NY,31.93,977.74,409.9812
10002217,42379,Yellow Cab,NEW YORK NY,38.4,1257.24,465.408
10002218,42378,Yellow Cab,NEW YORK NY,33.48,1019.87,462.024
10002219,42385,Yellow Cab,NEW YORK NY,37.95,1071.13,519.156
10002220,42385,Yellow Cab,NEW YORK NY,39.24,1097.47,555.6384
10002221,42382,Yellow Cab,NEW YORK NY,14.95,398.94,193.752
10002222,42383,Yellow Cab,NEW YORK NY,12.1,332.2,153.912
10002223,42385,Yellow Cab,NEW YORK NY,38.85,1036.72,517.482
10002224,42385,Yellow Cab,NEW YORK NY,37.83,912.43,512.9748
10002225,42385,Yellow Cab,NEW YORK NY,25.99,600.18,318.1176
10002226,42384,Yellow Cab,NEW YORK NY,34.72,864.15,429.1392
10002227,42378,Yellow Cab,NEW YORK NY,35.15,983.44,463.98
10002228,42378,Yellow Cab,NEW YORK NY,33.95,878.09,448.14
10002229,42384,Yellow Cab,NEW YORK NY,34.8,875.07,459.36
10002230,42379,Yellow Cab,NEW YORK NY,15.15,495.75,181.8
10002231,42383,Yellow Cab,NEW YORK NY,37.44,979.88,507.6864
10002232,42384,Yellow Cab,NEW YORK NY,11.88,332.26,166.7952
10002233,42378,Yellow Cab,NEW YORK NY,28.32,829.33,401.0112
10002234,42387,Yellow Cab,NEW YORK NY,8.32,230.56,114.816
10002235,42385,Yellow Cab,NEW YORK NY,37.76,1017.32,516.5568
10002236,42383,Yellow Cab,NEW YORK NY,32,894.98,418.56
10002237,42388,Yellow Cab,NEW YORK NY,27.84,785.77,354.1248
10002238,42380,Yellow Cab,NEW YORK NY,18.62,492.1,248.0184
10002239,42383,Yellow Cab,NEW YORK NY,32.13,840.91,424.116
10002240,42379,Yellow Cab,NEW YORK NY,39.6,1125.22,513.216
10002241,42384,Yellow Cab,NEW YORK NY,11.1,264.88,150.516
10002242,42379,Yellow Cab,NEW YORK NY,2.32,66.59,28.3968
10002243,42383,Yellow Cab,NEW YORK NY,26.88,744.89,351.5904
10002244,42385,Yellow Cab,NEW YORK NY,3.57,86.11,45.8388
10002245,42388,Yellow Cab,NEW YORK NY,26.75,720.69,321
10002246,42378,Yellow Cab,NEW YORK NY,33.17,989.66,409.9812
10002247,42378,Yellow Cab,NEW YORK NY,29,908.4,361.92
10002248,42386,Yellow Cab,NEW YORK NY,27.5,776.18,386.1
10002249,42379,Yellow Cab,NEW YORK NY,40.25,1071.39,536.13
10002250,42378,Yellow Cab,NEW YORK NY,23.54,662.96,305.0784
10002251,42378,Yellow Cab,NEW YORK NY,6,166.73,72
10002252,42379,Yellow Cab,NEW YORK NY,28,830.81,386.4
10002253,42379,Yellow Cab,NEW YORK NY,25.92,743.02,363.9168
10002254,42379,Yellow Cab,NEW YORK NY,32.4,1047.49,408.24
10002255,42379,Yellow Cab,NEW YORK NY,26.73,811.51,368.874
10002256,42387,Yellow Cab,NEW YORK NY,24,572.7,319.68
10002257,42378,Yellow Cab,NEW YORK NY,42.8,1217.68,539.28
10002258,42379,Yellow Cab,NEW YORK NY,44.46,1386.52,560.196
10002259,42378,Yellow Cab,NEW YORK NY,22.4,663.84,287.616
10002260,42384,Yellow Cab,NEW YORK NY,22.77,572.57,308.7612
10002261,42382,Yellow Cab,NEW YORK NY,15.21,429.3,209.898
10002262,42379,Yellow Cab,NEW YORK NY,12.74,413.32,163.5816
10002263,42379,Yellow Cab,NEW YORK NY,20.16,599.17,263.6928
10002264,42378,Yellow Cab,NEW YORK NY,2.91,76.94,38.412
10002265,42379,Yellow Cab,NEW YORK NY,9.2,288.18,119.232
10002266,42385,Yellow Cab,NEW YORK NY,27,727.43,346.68
10002267,42382,Yellow Cab,NEW YORK NY,27.5,762.07,396
10002268,42387,Yellow Cab,NEW YORK NY,43.29,1021.91,623.376
10002269,42379,Yellow Cab,NEW YORK NY,6.79,203.06,87.1836
10002270,42381,Yellow Cab,NEW YORK NY,24.2,571.27,290.4
10002271,42381,Yellow Cab,NEW YORK NY,26.26,694.01,371.8416
10002272,42381,Yellow Cab,NEW YORK NY,27.44,774.49,339.1584
10002273,42379,Yellow Cab,NEW YORK NY,16.2,511.48,204.12
10002274,42379,Yellow Cab,NEW YORK NY,44.46,1213.8,554.8608
10002275,42387,Yellow Cab,NEW YORK NY,38.76,944.81,497.6784
10002276,42388,Yellow Cab,NEW YORK NY,10.71,288.55,140.0868
10002277,42379,Yellow Cab,NEW YORK NY,15.47,435.09,189.3528
10002278,42384,Yellow Cab,NEW YORK NY,33.6,819.03,403.2
10002279,42381,Yellow Cab,NEW YORK NY,20.4,507.74,244.8
10002280,42379,Yellow Cab,NEW YORK NY,14.56,387.56,197.4336
10002281,42387,Yellow Cab,NEW YORK NY,31.32,723.27,413.424
10002282,42387,Yellow Cab,NEW YORK NY,24.99,647.63,326.8692
10002283,42384,Yellow Cab,NEW YORK NY,44.8,1206.99,602.112
10002284,42385,Yellow Cab,NEW YORK NY,13.68,322.93,196.992
10002285,42382,Yellow Cab,NEW YORK NY,38.61,921.34,523.5516
10002286,42385,Yellow Cab,NEW YORK NY,17.82,411.52,248.0544
10002287,42378,Yellow Cab,NEW YORK NY,25.44,792.32,360.2304
10002288,42384,Yellow Cab,NEW YORK NY,34.2,886.31,480.168
10002289,42378,Yellow Cab,NEW YORK NY,12.87,363.19,168.3396
10002290,42381,Yellow Cab,NEW YORK NY,42.4,979.14,529.152
10002291,42385,Yellow Cab,NEW YORK NY,19.57,497.12,263.0208
10002292,42379,Yellow Cab,NEW YORK NY,41.65,1311.49,544.782
10002293,42379,Yellow Cab,NEW YORK NY,36.48,1225.27,455.2704
10002294,42379,Yellow Cab,NEW YORK NY,39.39,1032.13,486.8604
10002295,42379,Yellow Cab,NEW YORK NY,45.6,1503.74,645.696
10002296,42383,Yellow Cab,NEW YORK NY,13.44,362.1,175.7952
10002297,42384,Yellow Cab,NEW YORK NY,24.15,644.45,330.372
10002298,42378,Yellow Cab,NEW YORK NY,14.7,387.86,208.152
10002299,42384,Yellow Cab,NEW YORK NY,37.44,864.6,453.7728
10002300,42381,Yellow Cab,NEW YORK NY,23.54,616.09,324.852
10002301,42383,Yellow Cab,NEW YORK NY,8.88,230.13,106.56
10002302,42385,Yellow Cab,NEW YORK NY,14.14,384.58,184.9512
10002303,42378,Yellow Cab,NEW YORK NY,38.08,1056.23,539.2128
10002304,42378,Yellow Cab,NEW YORK NY,2.4,70.61,31.68
10002305,42385,Yellow Cab,NEW YORK NY,13.8,343.47,197.064
10002306,42383,Yellow Cab,NEW YORK NY,15.52,406.19,212.3136
10002307,42379,Yellow Cab,NEW YORK NY,25.48,847.31,360.7968
10002308,42382,Yellow Cab,NEW YORK NY,34.88,894.98,472.9728
10002309,42386,Yellow Cab,NEW YORK NY,3.09,83.25,37.4508
10002310,42379,Yellow Cab,NEW YORK NY,32.34,956.43,419.1264
10002311,42382,Yellow Cab,NEW YORK NY,23.94,626.56,298.7712
10002312,42382,Yellow Cab,NEW YORK NY,3.03,78.52,38.178
10002313,42380,Yellow Cab,NEW YORK NY,38.42,1005.53,488.7024
10002314,42384,Yellow Cab,NEW YORK NY,10.44,278.59,137.808
10002315,42384,Yellow Cab,NEW YORK NY,8.82,221.78,105.84
10002316,42383,Yellow Cab,NEW YORK NY,38.08,947.77,456.96
10002317,42385,Yellow Cab,NEW YORK NY,11.66,287.21,158.1096
10002318,42384,Yellow Cab,NEW YORK NY,35.52,884.06,507.2256
10002319,42383,Yellow Cab,NEW YORK NY,36.63,958.68,518.6808
10002320,42381,Yellow Cab,NEW YORK NY,39.39,950.06,486.8604
10002321,42384,Yellow Cab,NEW YORK NY,8.26,205.58,111.0144
10002322,42381,Yellow Cab,NEW YORK NY,9.6,238.93,131.328
10002323,42379,Yellow Cab,NEW YORK NY,40.66,1088.57,580.6248
10002324,42379,Yellow Cab,NEW YORK NY,34.56,1140.56,476.928
10002325,42384,Yellow Cab,NEW YORK NY,32.4,814.72,392.688
10002326,42385,Yellow Cab,NEW YORK NY,22.68,552.84,293.9328
10002327,42384,Yellow Cab,NEW YORK NY,26.22,652.59,355.5432
10002328,42383,Yellow Cab,NEW YORK NY,32.4,823.03,392.688
10002329,42385,Yellow Cab,NEW YORK NY,23.54,640.25,319.2024
10002330,42381,Yellow Cab,NEW YORK NY,42.92,1101.28,581.9952
10002331,42386,Yellow Cab,NEW YORK NY,8.19,222.75,109.0908
10002332,42382,Yellow Cab,NEW YORK NY,30.38,756.13,386.4336
10002333,42379,Yellow Cab,NEW YORK NY,23.32,728.81,330.2112
10002334,42378,Yellow Cab,NEW YORK NY,27.12,774.92,364.4928
10002335,42379,Yellow Cab,NEW YORK NY,3,82.03,37.44
10002336,42386,Yellow Cab,NEW YORK NY,21.12,574.43,304.128
10002337,42379,Yellow Cab,NEW YORK NY,35.89,942.07,512.5092
10002338,42387,Yellow Cab,NEW YORK NY,8.16,201,111.6288
10002339,42386,Yellow Cab,NEW YORK NY,36.48,917.31,464.0256
10002340,42381,Yellow Cab,NEW YORK NY,30.45,710.99,365.4
10002341,42382,Yellow Cab,NEW YORK NY,30.3,754.14,396.324
10002342,42386,Yellow Cab,NEW YORK NY,18.72,509.15,231.3792
10002343,42383,Yellow Cab,ORANGE COUNTY,7.63,152.48,93.3912
10002344,42381,Yellow Cab,ORANGE COUNTY,10.89,215.39,146.3616
10002345,42382,Yellow Cab,ORANGE COUNTY,41.04,845.53,492.48
10002346,42386,Yellow Cab,ORANGE COUNTY,26.75,496.01,343.47
10002347,42386,Yellow Cab,ORANGE COUNTY,42.4,891.03,605.472
10002348,42379,Yellow Cab,PHOENIX AZ,23,485.99,325.68
10002349,42384,Yellow Cab,PHOENIX AZ,37.76,753.79,516.5568
10002350,42384,Yellow Cab,PHOENIX AZ,37.8,647.8,494.424
10002351,42384,Yellow Cab,PITTSBURGH PA,38.52,986.44,526.9536
10002352,42381,Yellow Cab,SACRAMENTO CA,23.31,759.23,318.8808
10002353,42382,Yellow Cab,SACRAMENTO CA,2.85,92.83,34.542
10002354,42381,Yellow Cab,SACRAMENTO CA,44.84,1261.33,597.2688
10002355,42379,Yellow Cab,SAN DIEGO CA,11.11,252.26,157.3176
10002356,42384,Yellow Cab,SAN DIEGO CA,31.68,642.65,395.3664
10002357,42378,Yellow Cab,SAN DIEGO CA,36.63,773.15,487.9116
10002358,42380,Yellow Cab,SAN DIEGO CA,19.4,354.57,239.784
10002359,42382,Yellow Cab,SAN DIEGO CA,3.18,70.26,40.068
10002360,42378,Yellow Cab,SAN DIEGO CA,18.36,380.67,235.7424
10002361,42387,Yellow Cab,SAN DIEGO CA,18.02,332.97,218.4024
